"snrdB","cl","pr"
"35011",-6,"1","1"
"35012",-6,"1","1"
"35013",-6,"1","1"
"35014",-6,"1","1"
"35015",-6,"1","1"
"35016",-6,"1","1"
"35017",-6,"1","1"
"35018",-6,"1","1"
"35019",-6,"1","1"
"35020",-6,"1","1"
"35021",-6,"1","1"
"35022",-6,"1","1"
"35023",-6,"1","1"
"35024",-6,"1","1"
"35025",-6,"1","1"
"35026",-6,"1","1"
"35027",-6,"1","1"
"35028",-6,"1","1"
"35029",-6,"1","1"
"35030",-6,"1","1"
"35031",-6,"1","1"
"35032",-6,"1","1"
"35033",-6,"1","1"
"35034",-6,"1","1"
"35035",-6,"1","1"
"35036",-6,"1","1"
"35037",-6,"1","1"
"35038",-6,"1","1"
"35039",-6,"1","1"
"35040",-6,"1","1"
"35041",-6,"1","1"
"35042",-6,"1","1"
"35043",-6,"1","1"
"35044",-6,"1","3"
"35045",-6,"1","1"
"35046",-6,"1","1"
"35047",-6,"1","1"
"35048",-6,"1","1"
"35049",-6,"1","1"
"35050",-6,"1","1"
"35051",-6,"1","1"
"35052",-6,"1","1"
"35053",-6,"1","1"
"35054",-6,"1","1"
"35055",-6,"1","1"
"35056",-6,"1","1"
"35057",-6,"1","1"
"35058",-6,"1","1"
"35059",-6,"1","1"
"35060",-6,"1","1"
"35061",-6,"1","1"
"35062",-6,"1","1"
"35063",-6,"1","1"
"35064",-6,"1","1"
"35065",-6,"1","1"
"35066",-6,"1","1"
"35067",-6,"1","1"
"35068",-6,"1","1"
"35069",-6,"1","1"
"35070",-6,"1","1"
"35071",-6,"1","1"
"35072",-6,"1","1"
"35073",-6,"1","1"
"35074",-6,"1","1"
"35075",-6,"1","1"
"35076",-6,"1","1"
"35077",-6,"1","1"
"35078",-6,"1","1"
"35079",-6,"1","1"
"35080",-6,"1","1"
"35081",-6,"1","1"
"35082",-6,"1","1"
"35083",-6,"1","1"
"35084",-6,"1","1"
"35085",-6,"1","1"
"35086",-6,"1","1"
"35087",-6,"1","1"
"35088",-6,"1","3"
"35089",-6,"1","1"
"35090",-6,"1","1"
"35091",-6,"1","1"
"35092",-6,"1","1"
"35093",-6,"1","1"
"35094",-6,"1","1"
"35095",-6,"1","1"
"35096",-6,"1","1"
"35097",-6,"1","1"
"35098",-6,"1","1"
"35099",-6,"1","1"
"35100",-6,"1","1"
"35101",-6,"1","1"
"35102",-6,"1","1"
"35103",-6,"1","1"
"35104",-6,"1","1"
"35105",-6,"1","1"
"35106",-6,"1","1"
"35107",-6,"1","1"
"35108",-6,"1","1"
"35109",-6,"1","1"
"35110",-6,"1","1"
"35111",-6,"1","1"
"35112",-6,"1","1"
"35113",-6,"1","1"
"35114",-6,"1","1"
"35115",-6,"1","1"
"35116",-6,"1","1"
"35117",-6,"1","1"
"35118",-6,"1","1"
"35119",-6,"1","3"
"35120",-6,"1","1"
"35121",-6,"1","1"
"35122",-6,"1","1"
"35123",-6,"1","1"
"35124",-6,"1","1"
"35125",-6,"1","1"
"35126",-6,"1","1"
"35127",-6,"1","1"
"35128",-6,"1","1"
"35129",-6,"1","1"
"35130",-6,"1","1"
"35131",-6,"1","1"
"35132",-6,"1","1"
"35133",-6,"1","1"
"35134",-6,"1","1"
"35135",-6,"1","1"
"35136",-6,"1","2"
"35137",-6,"1","1"
"35138",-6,"1","1"
"35139",-6,"1","1"
"35140",-6,"1","1"
"35141",-6,"1","1"
"35142",-6,"1","1"
"35143",-6,"1","1"
"35144",-6,"1","1"
"35145",-6,"1","1"
"35146",-6,"1","1"
"35147",-6,"1","1"
"35148",-6,"1","1"
"35149",-6,"1","1"
"35150",-6,"1","1"
"35151",-6,"1","1"
"35152",-6,"1","1"
"35153",-6,"1","1"
"35154",-6,"1","1"
"35155",-6,"1","1"
"35156",-6,"1","1"
"35157",-6,"1","1"
"35158",-6,"1","1"
"35159",-6,"1","1"
"35160",-6,"1","1"
"35161",-6,"1","1"
"35162",-6,"1","1"
"35163",-6,"1","1"
"35164",-6,"1","1"
"35165",-6,"1","1"
"35166",-6,"1","1"
"35167",-6,"1","1"
"35168",-6,"1","1"
"35169",-6,"1","1"
"35170",-6,"1","1"
"35171",-6,"1","1"
"35172",-6,"1","1"
"35173",-6,"1","1"
"35174",-6,"1","1"
"35175",-6,"1","1"
"35176",-6,"1","1"
"35177",-6,"1","1"
"35178",-6,"1","4"
"35179",-6,"1","1"
"35180",-6,"1","1"
"35181",-6,"1","1"
"35182",-6,"1","1"
"35183",-6,"1","1"
"35184",-6,"1","1"
"35185",-6,"1","1"
"35186",-6,"1","1"
"35187",-6,"1","1"
"35188",-6,"1","1"
"35189",-6,"1","1"
"35190",-6,"1","1"
"35191",-6,"1","1"
"35192",-6,"1","1"
"35193",-6,"1","1"
"35194",-6,"1","1"
"35195",-6,"1","1"
"35196",-6,"1","1"
"35197",-6,"1","1"
"35198",-6,"1","1"
"35199",-6,"1","1"
"35200",-6,"1","1"
"35201",-5,"1","1"
"35202",-5,"1","1"
"35203",-5,"1","1"
"35204",-5,"1","1"
"35205",-5,"1","1"
"35206",-5,"1","1"
"35207",-5,"1","1"
"35208",-5,"1","1"
"35209",-5,"1","1"
"35210",-5,"1","1"
"35211",-5,"1","1"
"35212",-5,"1","1"
"35213",-5,"1","1"
"35214",-5,"1","4"
"35215",-5,"1","1"
"35216",-5,"1","1"
"35217",-5,"1","1"
"35218",-5,"1","1"
"35219",-5,"1","1"
"35220",-5,"1","1"
"35221",-5,"1","1"
"35222",-5,"1","1"
"35223",-5,"1","1"
"35224",-5,"1","1"
"35225",-5,"1","1"
"35226",-5,"1","1"
"35227",-5,"1","1"
"35228",-5,"1","1"
"35229",-5,"1","1"
"35230",-5,"1","1"
"35231",-5,"1","1"
"35232",-5,"1","1"
"35233",-5,"1","1"
"35234",-5,"1","1"
"35235",-5,"1","1"
"35236",-5,"1","1"
"35237",-5,"1","1"
"35238",-5,"1","1"
"35239",-5,"1","1"
"35240",-5,"1","1"
"35241",-5,"1","1"
"35242",-5,"1","1"
"35243",-5,"1","1"
"35244",-5,"1","1"
"35245",-5,"1","1"
"35246",-5,"1","1"
"35247",-5,"1","1"
"35248",-5,"1","1"
"35249",-5,"1","1"
"35250",-5,"1","3"
"35251",-5,"1","1"
"35252",-5,"1","1"
"35253",-5,"1","4"
"35254",-5,"1","1"
"35255",-5,"1","1"
"35256",-5,"1","1"
"35257",-5,"1","1"
"35258",-5,"1","1"
"35259",-5,"1","1"
"35260",-5,"1","1"
"35261",-5,"1","1"
"35262",-5,"1","1"
"35263",-5,"1","1"
"35264",-5,"1","1"
"35265",-5,"1","1"
"35266",-5,"1","1"
"35267",-5,"1","1"
"35268",-5,"1","1"
"35269",-5,"1","1"
"35270",-5,"1","1"
"35271",-5,"1","1"
"35272",-5,"1","1"
"35273",-5,"1","1"
"35274",-5,"1","1"
"35275",-5,"1","1"
"35276",-5,"1","1"
"35277",-5,"1","1"
"35278",-5,"1","1"
"35279",-5,"1","1"
"35280",-5,"1","1"
"35281",-5,"1","6"
"35282",-5,"1","1"
"35283",-5,"1","1"
"35284",-5,"1","1"
"35285",-5,"1","1"
"35286",-5,"1","1"
"35287",-5,"1","1"
"35288",-5,"1","1"
"35289",-5,"1","1"
"35290",-5,"1","1"
"35291",-5,"1","1"
"35292",-5,"1","1"
"35293",-5,"1","1"
"35294",-5,"1","1"
"35295",-5,"1","1"
"35296",-5,"1","1"
"35297",-5,"1","1"
"35298",-5,"1","1"
"35299",-5,"1","4"
"35300",-5,"1","1"
"35301",-5,"1","1"
"35302",-5,"1","1"
"35303",-5,"1","1"
"35304",-5,"1","1"
"35305",-5,"1","1"
"35306",-5,"1","1"
"35307",-5,"1","1"
"35308",-5,"1","1"
"35309",-5,"1","1"
"35310",-5,"1","1"
"35311",-5,"1","1"
"35312",-5,"1","1"
"35313",-5,"1","1"
"35314",-5,"1","1"
"35315",-5,"1","1"
"35316",-5,"1","1"
"35317",-5,"1","1"
"35318",-5,"1","1"
"35319",-5,"1","1"
"35320",-5,"1","1"
"35321",-5,"1","1"
"35322",-5,"1","1"
"35323",-5,"1","1"
"35324",-5,"1","1"
"35325",-5,"1","1"
"35326",-5,"1","1"
"35327",-5,"1","1"
"35328",-5,"1","1"
"35329",-5,"1","1"
"35330",-5,"1","1"
"35331",-5,"1","1"
"35332",-5,"1","1"
"35333",-5,"1","1"
"35334",-5,"1","1"
"35335",-5,"1","1"
"35336",-5,"1","1"
"35337",-5,"1","1"
"35338",-5,"1","1"
"35339",-5,"1","1"
"35340",-5,"1","1"
"35341",-5,"1","1"
"35342",-5,"1","1"
"35343",-5,"1","1"
"35344",-5,"1","2"
"35345",-5,"1","1"
"35346",-5,"1","1"
"35347",-5,"1","1"
"35348",-5,"1","1"
"35349",-5,"1","1"
"35350",-5,"1","1"
"35351",-5,"1","1"
"35352",-5,"1","1"
"35353",-5,"1","1"
"35354",-5,"1","1"
"35355",-5,"1","1"
"35356",-5,"1","1"
"35357",-5,"1","1"
"35358",-5,"1","1"
"35359",-5,"1","1"
"35360",-5,"1","1"
"35361",-5,"1","1"
"35362",-5,"1","1"
"35363",-5,"1","1"
"35364",-5,"1","1"
"35365",-5,"1","1"
"35366",-5,"1","1"
"35367",-5,"1","1"
"35368",-5,"1","1"
"35369",-5,"1","1"
"35370",-5,"1","1"
"35371",-5,"1","1"
"35372",-5,"1","1"
"35373",-5,"1","1"
"35374",-5,"1","1"
"35375",-5,"1","1"
"35376",-5,"1","1"
"35377",-5,"1","1"
"35378",-5,"1","1"
"35379",-5,"1","4"
"35380",-5,"1","1"
"35381",-5,"1","1"
"35382",-5,"1","1"
"35383",-5,"1","1"
"35384",-5,"1","1"
"35385",-5,"1","1"
"35386",-5,"1","1"
"35387",-5,"1","1"
"35388",-5,"1","1"
"35389",-5,"1","1"
"35390",-5,"1","1"
"35391",-5,"1","1"
"35392",-5,"1","1"
"35393",-5,"1","1"
"35394",-5,"1","1"
"35395",-5,"1","1"
"35396",-5,"1","1"
"35397",-5,"1","1"
"35398",-5,"1","1"
"35399",-5,"1","1"
"35400",-5,"1","1"
"35401",-4,"1","1"
"35402",-4,"1","1"
"35403",-4,"1","1"
"35404",-4,"1","1"
"35405",-4,"1","1"
"35406",-4,"1","1"
"35407",-4,"1","1"
"35408",-4,"1","1"
"35409",-4,"1","1"
"35410",-4,"1","1"
"35411",-4,"1","1"
"35412",-4,"1","1"
"35413",-4,"1","1"
"35414",-4,"1","1"
"35415",-4,"1","3"
"35416",-4,"1","1"
"35417",-4,"1","1"
"35418",-4,"1","1"
"35419",-4,"1","1"
"35420",-4,"1","1"
"35421",-4,"1","1"
"35422",-4,"1","1"
"35423",-4,"1","1"
"35424",-4,"1","1"
"35425",-4,"1","4"
"35426",-4,"1","1"
"35427",-4,"1","1"
"35428",-4,"1","1"
"35429",-4,"1","1"
"35430",-4,"1","1"
"35431",-4,"1","1"
"35432",-4,"1","1"
"35433",-4,"1","1"
"35434",-4,"1","1"
"35435",-4,"1","1"
"35436",-4,"1","1"
"35437",-4,"1","1"
"35438",-4,"1","1"
"35439",-4,"1","1"
"35440",-4,"1","1"
"35441",-4,"1","1"
"35442",-4,"1","1"
"35443",-4,"1","1"
"35444",-4,"1","1"
"35445",-4,"1","1"
"35446",-4,"1","1"
"35447",-4,"1","1"
"35448",-4,"1","1"
"35449",-4,"1","1"
"35450",-4,"1","1"
"35451",-4,"1","1"
"35452",-4,"1","1"
"35453",-4,"1","4"
"35454",-4,"1","1"
"35455",-4,"1","1"
"35456",-4,"1","1"
"35457",-4,"1","1"
"35458",-4,"1","1"
"35459",-4,"1","1"
"35460",-4,"1","1"
"35461",-4,"1","1"
"35462",-4,"1","1"
"35463",-4,"1","1"
"35464",-4,"1","4"
"35465",-4,"1","1"
"35466",-4,"1","1"
"35467",-4,"1","1"
"35468",-4,"1","1"
"35469",-4,"1","1"
"35470",-4,"1","1"
"35471",-4,"1","1"
"35472",-4,"1","1"
"35473",-4,"1","1"
"35474",-4,"1","1"
"35475",-4,"1","1"
"35476",-4,"1","1"
"35477",-4,"1","1"
"35478",-4,"1","1"
"35479",-4,"1","1"
"35480",-4,"1","1"
"35481",-4,"1","1"
"35482",-4,"1","1"
"35483",-4,"1","1"
"35484",-4,"1","1"
"35485",-4,"1","1"
"35486",-4,"1","1"
"35487",-4,"1","1"
"35488",-4,"1","1"
"35489",-4,"1","1"
"35490",-4,"1","1"
"35491",-4,"1","1"
"35492",-4,"1","1"
"35493",-4,"1","1"
"35494",-4,"1","1"
"35495",-4,"1","1"
"35496",-4,"1","1"
"35497",-4,"1","1"
"35498",-4,"1","1"
"35499",-4,"1","1"
"35500",-4,"1","1"
"35501",-4,"1","1"
"35502",-4,"1","1"
"35503",-4,"1","1"
"35504",-4,"1","1"
"35505",-4,"1","1"
"35506",-4,"1","1"
"35507",-4,"1","1"
"35508",-4,"1","1"
"35509",-4,"1","1"
"35510",-4,"1","1"
"35511",-4,"1","1"
"35512",-4,"1","1"
"35513",-4,"1","1"
"35514",-4,"1","1"
"35515",-4,"1","1"
"35516",-4,"1","1"
"35517",-4,"1","1"
"35518",-4,"1","1"
"35519",-4,"1","1"
"35520",-4,"1","1"
"35521",-4,"1","1"
"35522",-4,"1","1"
"35523",-4,"1","1"
"35524",-4,"1","1"
"35525",-4,"1","1"
"35526",-4,"1","1"
"35527",-4,"1","1"
"35528",-4,"1","1"
"35529",-4,"1","1"
"35530",-4,"1","1"
"35531",-4,"1","1"
"35532",-4,"1","1"
"35533",-4,"1","1"
"35534",-4,"1","1"
"35535",-4,"1","1"
"35536",-4,"1","1"
"35537",-4,"1","1"
"35538",-4,"1","1"
"35539",-4,"1","1"
"35540",-4,"1","1"
"35541",-4,"1","1"
"35542",-4,"1","1"
"35543",-4,"1","1"
"35544",-4,"1","1"
"35545",-4,"1","1"
"35546",-4,"1","1"
"35547",-4,"1","1"
"35548",-4,"1","1"
"35549",-4,"1","1"
"35550",-4,"1","1"
"35551",-4,"1","1"
"35552",-4,"1","1"
"35553",-4,"1","1"
"35554",-4,"1","1"
"35555",-4,"1","1"
"35556",-4,"1","1"
"35557",-4,"1","1"
"35558",-4,"1","1"
"35559",-4,"1","4"
"35560",-4,"1","1"
"35561",-4,"1","1"
"35562",-4,"1","1"
"35563",-4,"1","1"
"35564",-4,"1","1"
"35565",-4,"1","1"
"35566",-4,"1","1"
"35567",-4,"1","6"
"35568",-4,"1","1"
"35569",-4,"1","1"
"35570",-4,"1","1"
"35571",-4,"1","1"
"35572",-4,"1","1"
"35573",-4,"1","1"
"35574",-4,"1","1"
"35575",-4,"1","1"
"35576",-4,"1","1"
"35577",-4,"1","1"
"35578",-4,"1","1"
"35579",-4,"1","1"
"35580",-4,"1","1"
"35581",-4,"1","1"
"35582",-4,"1","1"
"35583",-4,"1","1"
"35584",-4,"1","1"
"35585",-4,"1","1"
"35586",-4,"1","1"
"35587",-4,"1","1"
"35588",-4,"1","1"
"35589",-4,"1","1"
"35590",-4,"1","1"
"35591",-4,"1","1"
"35592",-4,"1","1"
"35593",-4,"1","1"
"35594",-4,"1","1"
"35595",-4,"1","1"
"35596",-4,"1","1"
"35597",-4,"1","1"
"35598",-4,"1","1"
"35599",-4,"1","1"
"35600",-4,"1","1"
"35601",-3,"1","1"
"35602",-3,"1","1"
"35603",-3,"1","1"
"35604",-3,"1","1"
"35605",-3,"1","1"
"35606",-3,"1","1"
"35607",-3,"1","1"
"35608",-3,"1","1"
"35609",-3,"1","1"
"35610",-3,"1","1"
"35611",-3,"1","1"
"35612",-3,"1","1"
"35613",-3,"1","1"
"35614",-3,"1","1"
"35615",-3,"1","1"
"35616",-3,"1","1"
"35617",-3,"1","1"
"35618",-3,"1","1"
"35619",-3,"1","1"
"35620",-3,"1","1"
"35621",-3,"1","1"
"35622",-3,"1","1"
"35623",-3,"1","1"
"35624",-3,"1","1"
"35625",-3,"1","1"
"35626",-3,"1","1"
"35627",-3,"1","1"
"35628",-3,"1","1"
"35629",-3,"1","1"
"35630",-3,"1","1"
"35631",-3,"1","1"
"35632",-3,"1","1"
"35633",-3,"1","1"
"35634",-3,"1","1"
"35635",-3,"1","1"
"35636",-3,"1","1"
"35637",-3,"1","1"
"35638",-3,"1","1"
"35639",-3,"1","1"
"35640",-3,"1","1"
"35641",-3,"1","1"
"35642",-3,"1","1"
"35643",-3,"1","1"
"35644",-3,"1","1"
"35645",-3,"1","1"
"35646",-3,"1","1"
"35647",-3,"1","1"
"35648",-3,"1","1"
"35649",-3,"1","1"
"35650",-3,"1","1"
"35651",-3,"1","1"
"35652",-3,"1","1"
"35653",-3,"1","1"
"35654",-3,"1","1"
"35655",-3,"1","1"
"35656",-3,"1","1"
"35657",-3,"1","1"
"35658",-3,"1","1"
"35659",-3,"1","1"
"35660",-3,"1","1"
"35661",-3,"1","1"
"35662",-3,"1","1"
"35663",-3,"1","1"
"35664",-3,"1","1"
"35665",-3,"1","1"
"35666",-3,"1","1"
"35667",-3,"1","1"
"35668",-3,"1","1"
"35669",-3,"1","1"
"35670",-3,"1","1"
"35671",-3,"1","1"
"35672",-3,"1","1"
"35673",-3,"1","1"
"35674",-3,"1","1"
"35675",-3,"1","1"
"35676",-3,"1","1"
"35677",-3,"1","1"
"35678",-3,"1","1"
"35679",-3,"1","1"
"35680",-3,"1","1"
"35681",-3,"1","1"
"35682",-3,"1","1"
"35683",-3,"1","1"
"35684",-3,"1","1"
"35685",-3,"1","1"
"35686",-3,"1","1"
"35687",-3,"1","1"
"35688",-3,"1","1"
"35689",-3,"1","1"
"35690",-3,"1","1"
"35691",-3,"1","1"
"35692",-3,"1","1"
"35693",-3,"1","1"
"35694",-3,"1","1"
"35695",-3,"1","1"
"35696",-3,"1","1"
"35697",-3,"1","1"
"35698",-3,"1","1"
"35699",-3,"1","1"
"35700",-3,"1","1"
"35701",-3,"1","1"
"35702",-3,"1","1"
"35703",-3,"1","1"
"35704",-3,"1","1"
"35705",-3,"1","1"
"35706",-3,"1","1"
"35707",-3,"1","1"
"35708",-3,"1","1"
"35709",-3,"1","1"
"35710",-3,"1","1"
"35711",-3,"1","1"
"35712",-3,"1","1"
"35713",-3,"1","1"
"35714",-3,"1","1"
"35715",-3,"1","1"
"35716",-3,"1","1"
"35717",-3,"1","1"
"35718",-3,"1","1"
"35719",-3,"1","1"
"35720",-3,"1","1"
"35721",-3,"1","1"
"35722",-3,"1","1"
"35723",-3,"1","1"
"35724",-3,"1","1"
"35725",-3,"1","1"
"35726",-3,"1","1"
"35727",-3,"1","1"
"35728",-3,"1","1"
"35729",-3,"1","1"
"35730",-3,"1","1"
"35731",-3,"1","1"
"35732",-3,"1","1"
"35733",-3,"1","1"
"35734",-3,"1","1"
"35735",-3,"1","1"
"35736",-3,"1","1"
"35737",-3,"1","1"
"35738",-3,"1","1"
"35739",-3,"1","1"
"35740",-3,"1","1"
"35741",-3,"1","1"
"35742",-3,"1","1"
"35743",-3,"1","1"
"35744",-3,"1","1"
"35745",-3,"1","1"
"35746",-3,"1","1"
"35747",-3,"1","1"
"35748",-3,"1","1"
"35749",-3,"1","1"
"35750",-3,"1","1"
"35751",-3,"1","1"
"35752",-3,"1","1"
"35753",-3,"1","1"
"35754",-3,"1","1"
"35755",-3,"1","1"
"35756",-3,"1","1"
"35757",-3,"1","1"
"35758",-3,"1","1"
"35759",-3,"1","1"
"35760",-3,"1","1"
"35761",-3,"1","1"
"35762",-3,"1","1"
"35763",-3,"1","1"
"35764",-3,"1","1"
"35765",-3,"1","1"
"35766",-3,"1","1"
"35767",-3,"1","1"
"35768",-3,"1","1"
"35769",-3,"1","1"
"35770",-3,"1","1"
"35771",-3,"1","1"
"35772",-3,"1","1"
"35773",-3,"1","1"
"35774",-3,"1","1"
"35775",-3,"1","1"
"35776",-3,"1","1"
"35777",-3,"1","1"
"35778",-3,"1","1"
"35779",-3,"1","1"
"35780",-3,"1","1"
"35781",-3,"1","1"
"35782",-3,"1","1"
"35783",-3,"1","1"
"35784",-3,"1","1"
"35785",-3,"1","1"
"35786",-3,"1","1"
"35787",-3,"1","1"
"35788",-3,"1","1"
"35789",-3,"1","1"
"35790",-3,"1","1"
"35791",-3,"1","1"
"35792",-3,"1","1"
"35793",-3,"1","1"
"35794",-3,"1","1"
"35795",-3,"1","1"
"35796",-3,"1","1"
"35797",-3,"1","1"
"35798",-3,"1","1"
"35799",-3,"1","1"
"35800",-3,"1","1"
"35801",-2,"1","1"
"35802",-2,"1","1"
"35803",-2,"1","1"
"35804",-2,"1","1"
"35805",-2,"1","1"
"35806",-2,"1","1"
"35807",-2,"1","1"
"35808",-2,"1","1"
"35809",-2,"1","1"
"35810",-2,"1","1"
"35811",-2,"1","1"
"35812",-2,"1","1"
"35813",-2,"1","1"
"35814",-2,"1","1"
"35815",-2,"1","1"
"35816",-2,"1","1"
"35817",-2,"1","1"
"35818",-2,"1","1"
"35819",-2,"1","1"
"35820",-2,"1","1"
"35821",-2,"1","1"
"35822",-2,"1","1"
"35823",-2,"1","1"
"35824",-2,"1","1"
"35825",-2,"1","1"
"35826",-2,"1","1"
"35827",-2,"1","1"
"35828",-2,"1","1"
"35829",-2,"1","1"
"35830",-2,"1","1"
"35831",-2,"1","1"
"35832",-2,"1","1"
"35833",-2,"1","1"
"35834",-2,"1","1"
"35835",-2,"1","1"
"35836",-2,"1","1"
"35837",-2,"1","1"
"35838",-2,"1","1"
"35839",-2,"1","1"
"35840",-2,"1","1"
"35841",-2,"1","1"
"35842",-2,"1","1"
"35843",-2,"1","1"
"35844",-2,"1","1"
"35845",-2,"1","1"
"35846",-2,"1","1"
"35847",-2,"1","1"
"35848",-2,"1","1"
"35849",-2,"1","1"
"35850",-2,"1","1"
"35851",-2,"1","1"
"35852",-2,"1","1"
"35853",-2,"1","1"
"35854",-2,"1","1"
"35855",-2,"1","1"
"35856",-2,"1","1"
"35857",-2,"1","1"
"35858",-2,"1","1"
"35859",-2,"1","1"
"35860",-2,"1","1"
"35861",-2,"1","1"
"35862",-2,"1","1"
"35863",-2,"1","1"
"35864",-2,"1","1"
"35865",-2,"1","1"
"35866",-2,"1","1"
"35867",-2,"1","1"
"35868",-2,"1","1"
"35869",-2,"1","1"
"35870",-2,"1","1"
"35871",-2,"1","1"
"35872",-2,"1","1"
"35873",-2,"1","1"
"35874",-2,"1","1"
"35875",-2,"1","1"
"35876",-2,"1","1"
"35877",-2,"1","1"
"35878",-2,"1","1"
"35879",-2,"1","1"
"35880",-2,"1","1"
"35881",-2,"1","1"
"35882",-2,"1","1"
"35883",-2,"1","1"
"35884",-2,"1","1"
"35885",-2,"1","1"
"35886",-2,"1","1"
"35887",-2,"1","1"
"35888",-2,"1","1"
"35889",-2,"1","1"
"35890",-2,"1","1"
"35891",-2,"1","1"
"35892",-2,"1","1"
"35893",-2,"1","1"
"35894",-2,"1","1"
"35895",-2,"1","1"
"35896",-2,"1","1"
"35897",-2,"1","1"
"35898",-2,"1","3"
"35899",-2,"1","1"
"35900",-2,"1","1"
"35901",-2,"1","1"
"35902",-2,"1","1"
"35903",-2,"1","1"
"35904",-2,"1","1"
"35905",-2,"1","1"
"35906",-2,"1","1"
"35907",-2,"1","1"
"35908",-2,"1","1"
"35909",-2,"1","1"
"35910",-2,"1","1"
"35911",-2,"1","1"
"35912",-2,"1","1"
"35913",-2,"1","1"
"35914",-2,"1","1"
"35915",-2,"1","1"
"35916",-2,"1","1"
"35917",-2,"1","1"
"35918",-2,"1","1"
"35919",-2,"1","1"
"35920",-2,"1","1"
"35921",-2,"1","1"
"35922",-2,"1","1"
"35923",-2,"1","1"
"35924",-2,"1","1"
"35925",-2,"1","1"
"35926",-2,"1","1"
"35927",-2,"1","1"
"35928",-2,"1","1"
"35929",-2,"1","1"
"35930",-2,"1","1"
"35931",-2,"1","1"
"35932",-2,"1","1"
"35933",-2,"1","1"
"35934",-2,"1","1"
"35935",-2,"1","1"
"35936",-2,"1","1"
"35937",-2,"1","1"
"35938",-2,"1","1"
"35939",-2,"1","1"
"35940",-2,"1","1"
"35941",-2,"1","1"
"35942",-2,"1","1"
"35943",-2,"1","1"
"35944",-2,"1","1"
"35945",-2,"1","1"
"35946",-2,"1","1"
"35947",-2,"1","1"
"35948",-2,"1","1"
"35949",-2,"1","1"
"35950",-2,"1","1"
"35951",-2,"1","1"
"35952",-2,"1","1"
"35953",-2,"1","1"
"35954",-2,"1","1"
"35955",-2,"1","1"
"35956",-2,"1","1"
"35957",-2,"1","1"
"35958",-2,"1","1"
"35959",-2,"1","1"
"35960",-2,"1","1"
"35961",-2,"1","1"
"35962",-2,"1","1"
"35963",-2,"1","1"
"35964",-2,"1","1"
"35965",-2,"1","1"
"35966",-2,"1","1"
"35967",-2,"1","1"
"35968",-2,"1","1"
"35969",-2,"1","1"
"35970",-2,"1","1"
"35971",-2,"1","1"
"35972",-2,"1","1"
"35973",-2,"1","1"
"35974",-2,"1","1"
"35975",-2,"1","1"
"35976",-2,"1","1"
"35977",-2,"1","1"
"35978",-2,"1","1"
"35979",-2,"1","1"
"35980",-2,"1","1"
"35981",-2,"1","1"
"35982",-2,"1","1"
"35983",-2,"1","1"
"35984",-2,"1","1"
"35985",-2,"1","1"
"35986",-2,"1","1"
"35987",-2,"1","1"
"35988",-2,"1","1"
"35989",-2,"1","1"
"35990",-2,"1","1"
"35991",-2,"1","1"
"35992",-2,"1","1"
"35993",-2,"1","1"
"35994",-2,"1","1"
"35995",-2,"1","1"
"35996",-2,"1","1"
"35997",-2,"1","1"
"35998",-2,"1","1"
"35999",-2,"1","1"
"36000",-2,"1","1"
"36001",-1,"1","1"
"36002",-1,"1","1"
"36003",-1,"1","1"
"36004",-1,"1","1"
"36005",-1,"1","1"
"36006",-1,"1","1"
"36007",-1,"1","1"
"36008",-1,"1","1"
"36009",-1,"1","1"
"36010",-1,"1","1"
"36011",-1,"1","1"
"36012",-1,"1","1"
"36013",-1,"1","1"
"36014",-1,"1","1"
"36015",-1,"1","1"
"36016",-1,"1","1"
"36017",-1,"1","1"
"36018",-1,"1","1"
"36019",-1,"1","1"
"36020",-1,"1","1"
"36021",-1,"1","1"
"36022",-1,"1","1"
"36023",-1,"1","1"
"36024",-1,"1","1"
"36025",-1,"1","1"
"36026",-1,"1","1"
"36027",-1,"1","1"
"36028",-1,"1","1"
"36029",-1,"1","1"
"36030",-1,"1","1"
"36031",-1,"1","1"
"36032",-1,"1","1"
"36033",-1,"1","1"
"36034",-1,"1","1"
"36035",-1,"1","1"
"36036",-1,"1","1"
"36037",-1,"1","1"
"36038",-1,"1","1"
"36039",-1,"1","1"
"36040",-1,"1","1"
"36041",-1,"1","1"
"36042",-1,"1","1"
"36043",-1,"1","1"
"36044",-1,"1","1"
"36045",-1,"1","1"
"36046",-1,"1","1"
"36047",-1,"1","1"
"36048",-1,"1","1"
"36049",-1,"1","1"
"36050",-1,"1","1"
"36051",-1,"1","1"
"36052",-1,"1","1"
"36053",-1,"1","1"
"36054",-1,"1","1"
"36055",-1,"1","1"
"36056",-1,"1","1"
"36057",-1,"1","1"
"36058",-1,"1","1"
"36059",-1,"1","1"
"36060",-1,"1","1"
"36061",-1,"1","1"
"36062",-1,"1","1"
"36063",-1,"1","1"
"36064",-1,"1","1"
"36065",-1,"1","1"
"36066",-1,"1","1"
"36067",-1,"1","1"
"36068",-1,"1","1"
"36069",-1,"1","1"
"36070",-1,"1","1"
"36071",-1,"1","1"
"36072",-1,"1","1"
"36073",-1,"1","1"
"36074",-1,"1","1"
"36075",-1,"1","1"
"36076",-1,"1","1"
"36077",-1,"1","1"
"36078",-1,"1","1"
"36079",-1,"1","1"
"36080",-1,"1","1"
"36081",-1,"1","1"
"36082",-1,"1","1"
"36083",-1,"1","1"
"36084",-1,"1","1"
"36085",-1,"1","1"
